donation_id,donor_id,campaign_id,donation_date,amount,payment_method,is_recurring,status,channel,fiscal_year,quarter,month,year
DON008031,D00936,C017,2024-07-10,2780.0,Direct Debit,0,Completed,Online,FY2024,Q3,July,2024
DON008032,D01882,C026,2022-10-28,37.0,Credit Card,0,Completed,Telephone,FY2022,Q4,October,2022
DON008033,D01549,C016,2022-05-14,107.0,Bank Transfer,0,Completed,Telephone,FY2021,Q2,May,2022
DON008034,D00704,C009,2020-07-25,4535.0,Credit Card,0,Completed,Social Media,FY2020,Q3,July,2020
DON008035,D00212,C010,2021-05-06,816.0,Direct Debit,1,Refunded,Direct Mail,FY2020,Q2,May,2021
DON008036,D01536,C021,2023-09-08,133.2,Credit Card,0,Completed,Email,FY2023,Q3,September,2023
DON008037,D00477,C014,2022-05-12,63.7,Credit Card,0,Completed,Corporate,FY2021,Q2,May,2022
DON008038,D01308,C029,2023-09-10,26.8,Direct Debit,0,Completed,Peer-to-Peer,FY2023,Q3,September,2023
DON008039,D00223,C018,2021-05-15,30.0,Direct Debit,0,Completed,Online,FY2020,Q2,May,2021
DON008040,D00323,C002,2024-05-31,81.7,PayPal,1,Completed,Recurring,FY2023,Q2,May,2024
DON008041,D01539,C019,2020-08-14,69.2,Direct Debit,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON008042,D00157,C029,2023-07-13,231.6,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON008043,D00310,C005,2022-11-20,260.4,Credit Card,0,Completed,Corporate,FY2022,Q4,November,2022
DON008044,D01925,C007,2020-04-22,95.1,Credit Card,1,Completed,Direct Mail,FY2019,Q2,April,2020
DON008045,D00103,C008,2022-10-19,41900.0,Credit Card,0,Completed,Event,FY2022,Q4,October,2022
DON008046,D01112,C002,2024-05-27,81.4,Direct Debit,0,Completed,Recurring,FY2023,Q2,May,2024
DON008047,D01047,C028,2024-10-06,1014.0,Credit Card,0,Completed,Direct Mail,FY2024,Q4,October,2024
DON008048,D01035,C028,2024-09-14,41.7,Credit Card,0,Completed,Direct Mail,FY2024,Q3,September,2024
DON008049,D01949,C015,2024-07-10,2185.0,PayPal,0,Completed,Corporate,FY2024,Q3,July,2024
DON008050,D00353,C004,2021-01-31,78.9,PayPal,1,Completed,Email,FY2020,Q1,January,2021
DON008051,D01847,C027,2022-05-13,26.95,Direct Debit,1,Completed,Email,FY2021,Q2,May,2022
DON008052,D00475,C024,2020-10-14,35.8,Credit Card,1,Completed,Telephone,FY2020,Q4,October,2020
DON008053,D00022,C014,2022-07-29,53.6,Credit Card,0,Completed,Corporate,FY2022,Q3,July,2022
DON008054,D00127,C004,2021-05-06,129.75,Bank Transfer,1,Completed,Email,FY2020,Q2,May,2021
DON008055,D00525,C004,2021-02-03,247.5,PayPal,0,Completed,Email,FY2020,Q1,February,2021
DON008056,D01083,C004,2021-05-08,23.95,Credit Card,0,Refunded,Email,FY2020,Q2,May,2021
DON008057,D01323,C013,2021-08-05,148.2,Bank Transfer,0,Completed,Telephone,FY2021,Q3,August,2021
DON008058,D01782,C008,2022-11-06,40200.0,Credit Card,0,Completed,Event,FY2022,Q4,November,2022
DON008059,D00866,C027,2022-06-17,77.6,Credit Card,0,Completed,Email,FY2021,Q2,June,2022
DON008060,D01347,C012,2022-12-04,2820.0,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON008061,D00491,C023,2023-07-02,67.8,Direct Debit,1,Completed,Event,FY2023,Q3,July,2023
DON008062,D00005,C019,2020-08-17,242.0,Credit Card,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON008063,D00967,C002,2024-06-18,27050.0,Cheque,0,Completed,Recurring,FY2023,Q2,June,2024
DON008064,D01257,C017,2024-07-11,283.5,Credit Card,0,Completed,Online,FY2024,Q3,July,2024
DON008065,D00505,C013,2021-08-22,55.65,Cash,0,Completed,Telephone,FY2021,Q3,August,2021
DON008066,D01885,C028,2024-08-23,60400.0,Credit Card,1,Completed,Direct Mail,FY2024,Q3,August,2024
DON008067,D00734,C002,2024-10-15,710.0,Direct Debit,1,Completed,Recurring,FY2024,Q4,October,2024
DON008068,D01906,C001,2021-11-20,415.0,Direct Debit,1,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON008069,D00241,C028,2024-08-07,40100.0,Credit Card,1,Completed,Direct Mail,FY2024,Q3,August,2024
DON008070,D00427,C001,2021-11-19,252.0,PayPal,1,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON008071,D01455,C014,2022-07-05,118.8,Cheque,0,Completed,Corporate,FY2022,Q3,July,2022
DON008072,D01947,C023,2023-07-20,188.7,Credit Card,1,Completed,Event,FY2023,Q3,July,2023
DON008073,D00964,C016,2022-05-31,39.3,Direct Debit,0,Completed,Telephone,FY2021,Q2,May,2022
DON008074,D01975,C020,2021-02-08,47.4,Bank Transfer,0,Completed,Direct Mail,FY2020,Q1,February,2021
DON008075,D01011,C025,2024-03-10,522.0,PayPal,1,Completed,Direct Mail,FY2023,Q1,March,2024
DON008076,D01682,C030,2024-11-11,371.0,Bank Transfer,0,Completed,Online,FY2024,Q4,November,2024
DON008077,D00259,C002,2024-10-29,104.2,Credit Card,0,Completed,Recurring,FY2024,Q4,October,2024
DON008078,D01268,C002,2024-08-17,313.5,Credit Card,0,Failed,Recurring,FY2024,Q3,August,2024
DON008079,D01218,C023,2023-07-16,1550.0,Credit Card,0,Completed,Event,FY2023,Q3,July,2023
DON008080,D01801,C030,2024-11-24,45.7,Bank Transfer,0,Failed,Online,FY2024,Q4,November,2024
DON008081,D00757,C016,2022-04-10,26900.0,Credit Card,0,Completed,Telephone,FY2021,Q2,April,2022
DON008082,D01338,C029,2023-06-26,73.2,Direct Debit,0,Refunded,Peer-to-Peer,FY2022,Q2,June,2023
DON008083,D01897,C024,2020-11-07,573.0,Direct Debit,1,Completed,Telephone,FY2020,Q4,November,2020
DON008084,D00835,C008,2022-11-24,70.2,Cheque,1,Completed,Event,FY2022,Q4,November,2022
DON008085,D00954,C009,2020-08-14,4080.0,Cheque,0,Completed,Social Media,FY2020,Q3,August,2020
DON008086,D00486,C023,2023-07-30,28.8,Bank Transfer,0,Completed,Event,FY2023,Q3,July,2023
DON008087,D01802,C026,2022-12-07,106.95,PayPal,0,Failed,Telephone,FY2022,Q4,December,2022
DON008088,D01771,C017,2024-06-16,41.25,Cheque,1,Completed,Online,FY2023,Q2,June,2024
DON008089,D01130,C015,2024-07-22,323.0,Credit Card,0,Completed,Corporate,FY2024,Q3,July,2024
DON008090,D01948,C025,2024-04-10,13400.0,Cheque,0,Completed,Direct Mail,FY2023,Q2,April,2024
DON008091,D00479,C017,2024-07-13,587000.0,Credit Card,0,Completed,Online,FY2024,Q3,July,2024
DON008092,D00898,C003,2022-09-20,52.0,Direct Debit,0,Completed,Telephone,FY2022,Q3,September,2022
DON008093,D00214,C021,2023-09-15,89.4,Direct Debit,0,Completed,Email,FY2023,Q3,September,2023
DON008094,D00983,C008,2022-09-16,7400.0,Direct Debit,0,Completed,Event,FY2022,Q3,September,2022
DON008095,D00697,C030,2024-10-28,258.0,Bank Transfer,0,Completed,Online,FY2024,Q4,October,2024
DON008096,D00789,C005,2022-11-19,13700.0,Bank Transfer,0,Completed,Corporate,FY2022,Q4,November,2022
DON008097,D01160,C020,2020-11-21,56.55,Credit Card,1,Completed,Direct Mail,FY2020,Q4,November,2020
DON008098,D01307,C014,2022-04-19,307.0,Credit Card,0,Completed,Corporate,FY2021,Q2,April,2022
DON008099,D00655,C023,2023-07-29,308.8,Credit Card,1,Completed,Event,FY2023,Q3,July,2023
DON008100,D00959,C017,2024-06-14,4460.0,Bank Transfer,0,Completed,Online,FY2023,Q2,June,2024
DON008101,D01634,C002,2024-08-01,630.0,Credit Card,1,Completed,Recurring,FY2024,Q3,August,2024
DON008102,D01960,C006,2020-10-04,179.6,Credit Card,0,Completed,Social Media,FY2020,Q4,October,2020
DON008103,D00232,C016,2022-06-24,296500.0,Cheque,0,Completed,Telephone,FY2021,Q2,June,2022
DON008104,D01016,C027,2022-05-10,112.8,Bank Transfer,0,Completed,Email,FY2021,Q2,May,2022
DON008105,D01363,C020,2021-01-11,112000.0,Direct Debit,1,Completed,Direct Mail,FY2020,Q1,January,2021
DON008106,D01069,C014,2022-04-14,147.0,Bank Transfer,0,Failed,Corporate,FY2021,Q2,April,2022
DON008107,D00760,C015,2024-07-31,92.55,PayPal,0,Completed,Corporate,FY2024,Q3,July,2024
DON008108,D01206,C030,2024-09-28,1810.0,Credit Card,0,Completed,Online,FY2024,Q3,September,2024
DON008109,D00192,C025,2024-04-06,1606.0,Direct Debit,1,Completed,Direct Mail,FY2023,Q2,April,2024
DON008110,D00267,C024,2020-09-06,11720.0,Credit Card,1,Completed,Telephone,FY2020,Q3,September,2020
DON008111,D01223,C012,2023-01-30,79.1,Direct Debit,1,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON008112,D01844,C026,2022-12-04,958.0,Direct Debit,0,Completed,Telephone,FY2022,Q4,December,2022
DON008113,D00794,C028,2024-08-31,20.9,PayPal,1,Completed,Direct Mail,FY2024,Q3,August,2024
DON008114,D00714,C008,2022-11-09,282500.0,Direct Debit,0,Completed,Event,FY2022,Q4,November,2022
DON008115,D01988,C016,2022-05-20,425.0,Bank Transfer,0,Completed,Telephone,FY2021,Q2,May,2022
DON008116,D01978,C029,2023-08-11,5940.0,PayPal,1,Completed,Peer-to-Peer,FY2023,Q3,August,2023
DON008117,D00546,C024,2020-09-03,80.1,Direct Debit,0,Completed,Telephone,FY2020,Q3,September,2020
DON008118,D01768,C029,2023-08-07,63.5,Direct Debit,1,Completed,Peer-to-Peer,FY2023,Q3,August,2023
DON008119,D00340,C024,2020-11-10,25050.0,Credit Card,1,Completed,Telephone,FY2020,Q4,November,2020
DON008120,D00412,C008,2022-11-10,70200.0,Cash,1,Completed,Event,FY2022,Q4,November,2022
DON008121,D01963,C030,2024-10-04,75.6,Direct Debit,0,Completed,Online,FY2024,Q4,October,2024
DON008122,D01872,C020,2020-09-12,392.0,PayPal,0,Failed,Direct Mail,FY2020,Q3,September,2020
DON008123,D01792,C003,2022-05-28,25200.0,Credit Card,1,Completed,Telephone,FY2021,Q2,May,2022
DON008124,D00256,C030,2024-12-06,87.5,Credit Card,0,Completed,Online,FY2024,Q4,December,2024
DON008125,D01876,C007,2020-02-23,57.6,PayPal,0,Completed,Direct Mail,FY2019,Q1,February,2020
DON008126,D01974,C030,2024-10-29,31.3,Cash,1,Completed,Online,FY2024,Q4,October,2024
DON008127,D01863,C020,2020-11-01,46700.0,Direct Debit,1,Completed,Direct Mail,FY2020,Q4,November,2020
DON008128,D00199,C008,2022-09-14,832.0,Direct Debit,0,Completed,Event,FY2022,Q3,September,2022
DON008129,D01910,C013,2021-08-21,145.8,PayPal,0,Completed,Telephone,FY2021,Q3,August,2021
DON008130,D01437,C001,2021-11-30,77800.0,Credit Card,0,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON008131,D01496,C021,2023-10-04,4210.0,Credit Card,0,Completed,Email,FY2023,Q4,October,2023
DON008132,D01235,C027,2022-05-31,124.0,Bank Transfer,0,Completed,Email,FY2021,Q2,May,2022
DON008133,D00704,C007,2020-02-26,453.5,Credit Card,0,Completed,Direct Mail,FY2019,Q1,February,2020
DON008134,D00365,C002,2024-08-16,170.0,Credit Card,1,Completed,Recurring,FY2024,Q3,August,2024
DON008135,D01440,C018,2021-06-15,79.2,Direct Debit,0,Completed,Online,FY2020,Q2,June,2021
DON008136,D01654,C013,2021-11-01,50.9,Credit Card,0,Completed,Telephone,FY2021,Q4,November,2021
DON008137,D01458,C008,2022-10-03,918.0,Cheque,0,Completed,Event,FY2022,Q4,October,2022
DON008138,D01466,C026,2022-12-28,4650.0,Credit Card,0,Completed,Telephone,FY2022,Q4,December,2022
DON008139,D01566,C028,2024-09-13,35.3,Credit Card,1,Completed,Direct Mail,FY2024,Q3,September,2024
DON008140,D00745,C017,2024-06-24,49800.0,Direct Debit,0,Completed,Online,FY2023,Q2,June,2024
DON008141,D01502,C001,2021-10-25,570.0,PayPal,0,Completed,Peer-to-Peer,FY2021,Q4,October,2021
DON008142,D00425,C001,2021-10-22,72.8,Credit Card,0,Completed,Peer-to-Peer,FY2021,Q4,October,2021
DON008143,D01342,C010,2021-02-25,86.4,Credit Card,0,Completed,Direct Mail,FY2020,Q1,February,2021
DON008144,D00806,C018,2021-06-22,20.25,Direct Debit,0,Completed,Online,FY2020,Q2,June,2021
DON008145,D01531,C002,2024-10-25,2550.0,Direct Debit,0,Completed,Recurring,FY2024,Q4,October,2024
DON008146,D01730,C007,2020-04-09,199.2,Credit Card,0,Failed,Direct Mail,FY2019,Q2,April,2020
DON008147,D01698,C009,2020-08-03,10.0,Credit Card,0,Completed,Social Media,FY2020,Q3,August,2020
DON008148,D01059,C020,2021-01-04,1100.0,Direct Debit,0,Completed,Direct Mail,FY2020,Q1,January,2021
DON008149,D01088,C030,2024-10-18,68.1,Credit Card,1,Completed,Online,FY2024,Q4,October,2024
DON008150,D00091,C021,2023-09-14,74700.0,Credit Card,0,Completed,Email,FY2023,Q3,September,2023
DON008151,D01407,C018,2021-05-04,31450.0,Direct Debit,0,Completed,Online,FY2020,Q2,May,2021
DON008152,D01488,C025,2024-03-20,813.0,Credit Card,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON008153,D00486,C006,2020-09-03,10.0,Bank Transfer,0,Completed,Social Media,FY2020,Q3,September,2020
DON008154,D00354,C017,2024-06-08,16440.0,Bank Transfer,0,Completed,Online,FY2023,Q2,June,2024
DON008155,D01426,C006,2020-09-11,30.2,Cash,0,Completed,Social Media,FY2020,Q3,September,2020
DON008156,D00316,C002,2024-10-30,1392.0,Cheque,1,Completed,Recurring,FY2024,Q4,October,2024
DON008157,D01938,C027,2022-06-21,26250.0,Cheque,0,Completed,Email,FY2021,Q2,June,2022
DON008158,D00900,C004,2021-01-19,231.0,Cheque,0,Completed,Email,FY2020,Q1,January,2021
DON008159,D00147,C023,2023-07-10,49100.0,Credit Card,1,Completed,Event,FY2023,Q3,July,2023
DON008160,D01268,C007,2020-05-24,125.4,Bank Transfer,0,Completed,Direct Mail,FY2019,Q2,May,2020
DON008161,D00638,C004,2021-04-15,137200.0,Direct Debit,0,Completed,Email,FY2020,Q2,April,2021
DON008162,D01086,C027,2022-04-20,46.0,Direct Debit,1,Completed,Email,FY2021,Q2,April,2022
DON008163,D00209,C020,2021-01-10,45.6,Credit Card,0,Completed,Direct Mail,FY2020,Q1,January,2021
DON008164,D01821,C018,2021-04-11,218.8,Credit Card,1,Completed,Online,FY2020,Q2,April,2021
DON008165,D00906,C025,2024-03-12,2385.0,Bank Transfer,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON008166,D01061,C012,2022-11-29,1366.0,Credit Card,0,Completed,Peer-to-Peer,FY2022,Q4,November,2022
DON008167,D01359,C027,2022-06-12,209.6,Cheque,0,Completed,Email,FY2021,Q2,June,2022
DON008168,D00780,C026,2022-10-12,308.0,Bank Transfer,0,Completed,Telephone,FY2022,Q4,October,2022
DON008169,D00074,C029,2023-05-31,730.0,Direct Debit,1,Completed,Peer-to-Peer,FY2022,Q2,May,2023
DON008170,D01385,C017,2024-05-21,43.8,Bank Transfer,1,Completed,Online,FY2023,Q2,May,2024
DON008171,D01082,C004,2021-02-09,48.5,Direct Debit,0,Completed,Email,FY2020,Q1,February,2021
DON008172,D01994,C006,2020-09-13,3660.0,Credit Card,0,Completed,Social Media,FY2020,Q3,September,2020
DON008173,D00550,C002,2024-10-19,119.4,Cheque,1,Completed,Recurring,FY2024,Q4,October,2024
DON008174,D01225,C013,2021-11-11,60.75,Direct Debit,0,Completed,Telephone,FY2021,Q4,November,2021
DON008175,D00136,C003,2022-07-29,191.1,PayPal,1,Completed,Telephone,FY2022,Q3,July,2022
DON008176,D01748,C018,2021-05-30,298.5,Direct Debit,0,Completed,Online,FY2020,Q2,May,2021
DON008177,D01441,C025,2024-02-29,6420.0,Credit Card,0,Completed,Direct Mail,FY2023,Q1,February,2024
DON008178,D00860,C003,2022-08-01,27950.0,Credit Card,0,Completed,Telephone,FY2022,Q3,August,2022
DON008179,D01022,C014,2022-03-10,69.0,Bank Transfer,0,Completed,Corporate,FY2021,Q1,March,2022
DON008180,D01423,C016,2022-05-27,66400.0,Credit Card,1,Completed,Telephone,FY2021,Q2,May,2022
DON008181,D01826,C018,2021-04-19,26.9,Bank Transfer,0,Completed,Online,FY2020,Q2,April,2021
DON008182,D00756,C011,2024-05-16,269.0,Direct Debit,0,Completed,Direct Mail,FY2023,Q2,May,2024
DON008183,D01814,C007,2020-03-15,6880.0,Credit Card,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON008184,D01115,C030,2024-09-24,86.55,Bank Transfer,0,Completed,Online,FY2024,Q3,September,2024
DON008185,D00766,C012,2023-01-11,36900.0,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON008186,D00690,C003,2022-07-22,1682.0,Credit Card,0,Completed,Telephone,FY2022,Q3,July,2022
DON008187,D01313,C020,2020-10-19,5000.0,Credit Card,1,Completed,Direct Mail,FY2020,Q4,October,2020
DON008188,D01863,C030,2024-11-16,93400.0,Credit Card,0,Completed,Online,FY2024,Q4,November,2024
DON008189,D01342,C024,2020-10-12,115.2,Credit Card,0,Completed,Telephone,FY2020,Q4,October,2020
DON008190,D00270,C013,2021-11-18,473.0,Direct Debit,0,Completed,Telephone,FY2021,Q4,November,2021
DON008191,D00191,C010,2021-04-10,574.0,PayPal,0,Completed,Direct Mail,FY2020,Q2,April,2021
DON008192,D00931,C013,2021-09-09,71600.0,PayPal,0,Completed,Telephone,FY2021,Q3,September,2021
DON008193,D00830,C006,2020-09-18,78.3,Credit Card,0,Completed,Social Media,FY2020,Q3,September,2020
DON008194,D00622,C007,2020-03-23,1860.0,Direct Debit,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON008195,D00719,C005,2023-01-02,108.6,Credit Card,1,Completed,Corporate,FY2022,Q1,January,2023
DON008196,D01819,C024,2020-11-15,165500.0,Credit Card,0,Completed,Telephone,FY2020,Q4,November,2020
DON008197,D00519,C009,2020-06-27,88.4,Credit Card,0,Completed,Social Media,FY2019,Q2,June,2020
DON008198,D00510,C013,2021-07-02,10.0,Direct Debit,0,Completed,Telephone,FY2021,Q3,July,2021
DON008199,D00782,C013,2021-08-22,146.1,Cheque,0,Completed,Telephone,FY2021,Q3,August,2021
DON008200,D01102,C011,2024-06-26,92.2,Credit Card,1,Completed,Direct Mail,FY2023,Q2,June,2024
DON008201,D01335,C001,2021-11-21,22.4,Credit Card,1,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON008202,D01531,C005,2023-01-14,51.0,Credit Card,0,Completed,Corporate,FY2022,Q1,January,2023
DON008203,D01480,C017,2024-06-29,67.95,Bank Transfer,0,Completed,Online,FY2023,Q2,June,2024
DON008204,D00066,C029,2023-07-31,123.2,Direct Debit,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON008205,D00927,C029,2023-09-29,1308.0,Direct Debit,1,Completed,Peer-to-Peer,FY2023,Q3,September,2023
DON008206,D01870,C022,2023-10-25,136.5,Direct Debit,1,Completed,Recurring,FY2023,Q4,October,2023
DON008207,D01005,C027,2022-06-21,19.95,Credit Card,1,Completed,Email,FY2021,Q2,June,2022
DON008208,D00359,C008,2022-10-21,105.8,Credit Card,0,Completed,Event,FY2022,Q4,October,2022
DON008209,D01424,C023,2023-07-09,11780.0,PayPal,0,Completed,Event,FY2023,Q3,July,2023
DON008210,D00128,C021,2023-08-29,84400.0,Credit Card,0,Completed,Email,FY2023,Q3,August,2023
DON008211,D00045,C013,2021-11-06,4600.0,Credit Card,0,Completed,Telephone,FY2021,Q4,November,2021
DON008212,D01011,C012,2022-11-28,261.0,Credit Card,1,Completed,Peer-to-Peer,FY2022,Q4,November,2022
DON008213,D01413,C020,2021-02-18,33050.0,Bank Transfer,0,Failed,Direct Mail,FY2020,Q1,February,2021
DON008214,D01070,C017,2024-06-08,10600.0,Credit Card,0,Completed,Online,FY2023,Q2,June,2024
DON008215,D00331,C010,2021-05-15,587.0,Direct Debit,0,Completed,Direct Mail,FY2020,Q2,May,2021
DON008216,D01217,C025,2024-03-17,97.4,PayPal,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON008217,D00137,C030,2024-11-06,10.0,Direct Debit,0,Completed,Online,FY2024,Q4,November,2024
DON008218,D00720,C011,2024-06-14,134.8,Direct Debit,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON008219,D01397,C017,2024-05-31,12300.0,Direct Debit,1,Completed,Online,FY2023,Q2,May,2024
DON008220,D00320,C007,2020-06-03,5750.0,Credit Card,0,Refunded,Direct Mail,FY2019,Q2,June,2020
DON008221,D01761,C014,2022-03-22,31650.0,Bank Transfer,1,Completed,Corporate,FY2021,Q1,March,2022
DON008222,D00337,C018,2021-04-16,10480.0,Credit Card,1,Completed,Online,FY2020,Q2,April,2021
DON008223,D00349,C015,2024-07-16,51400.0,Direct Debit,1,Failed,Corporate,FY2024,Q3,July,2024
DON008224,D01856,C002,2024-05-24,1192.0,PayPal,0,Failed,Recurring,FY2023,Q2,May,2024
DON008225,D00931,C011,2024-07-03,35800.0,Cash,0,Completed,Direct Mail,FY2024,Q3,July,2024
DON008226,D01973,C007,2020-03-04,408500.0,PayPal,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON008227,D01054,C013,2021-10-13,192.0,PayPal,0,Completed,Telephone,FY2021,Q4,October,2021
DON008228,D00545,C021,2023-09-21,91.0,PayPal,0,Completed,Email,FY2023,Q3,September,2023
DON008229,D01998,C001,2021-10-30,107.6,Cheque,1,Completed,Peer-to-Peer,FY2021,Q4,October,2021
DON008230,D01467,C010,2021-05-03,36.1,Credit Card,1,Completed,Direct Mail,FY2020,Q2,May,2021
DON008231,D01477,C008,2022-09-22,34.0,Cheque,1,Completed,Event,FY2022,Q3,September,2022
DON008232,D00477,C011,2024-05-31,637.0,Credit Card,0,Completed,Direct Mail,FY2023,Q2,May,2024
DON008233,D00530,C022,2023-10-04,128000.0,Credit Card,0,Failed,Recurring,FY2023,Q4,October,2023
DON008234,D01802,C013,2021-10-31,142.6,Credit Card,0,Completed,Telephone,FY2021,Q4,October,2021
DON008235,D01011,C020,2020-11-22,52.2,Credit Card,1,Completed,Direct Mail,FY2020,Q4,November,2020
DON008236,D01440,C019,2020-08-03,79.2,Bank Transfer,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON008237,D00326,C008,2022-10-04,105.45,Bank Transfer,1,Completed,Event,FY2022,Q4,October,2022
DON008238,D00056,C029,2023-07-09,97500.0,PayPal,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON008239,D01252,C010,2021-03-23,52.3,Credit Card,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON008240,D00069,C026,2022-12-21,416.0,Credit Card,1,Failed,Telephone,FY2022,Q4,December,2022
DON008241,D01238,C017,2024-05-18,667.0,Cheque,0,Completed,Online,FY2023,Q2,May,2024
DON008242,D00985,C004,2021-04-08,10.0,Bank Transfer,1,Completed,Email,FY2020,Q2,April,2021
DON008243,D01589,C004,2021-06-04,12.15,Credit Card,1,Completed,Email,FY2020,Q2,June,2021
DON008244,D01889,C022,2023-10-23,160.0,PayPal,0,Completed,Recurring,FY2023,Q4,October,2023
DON008245,D01770,C022,2023-10-24,43900.0,Cheque,0,Completed,Recurring,FY2023,Q4,October,2023
DON008246,D01060,C004,2021-05-18,100.2,Cheque,0,Completed,Email,FY2020,Q2,May,2021
DON008247,D01380,C022,2023-12-03,96.0,Credit Card,0,Completed,Recurring,FY2023,Q4,December,2023
DON008248,D00383,C002,2024-05-31,657.0,Bank Transfer,0,Completed,Recurring,FY2023,Q2,May,2024
DON008249,D00395,C028,2024-09-06,381.0,Bank Transfer,0,Completed,Direct Mail,FY2024,Q3,September,2024
DON008250,D00883,C010,2021-05-18,2690.0,Direct Debit,0,Failed,Direct Mail,FY2020,Q2,May,2021
DON008251,D01137,C024,2020-09-28,34.8,PayPal,0,Completed,Telephone,FY2020,Q3,September,2020
DON008252,D00940,C029,2023-10-03,78.0,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q4,October,2023
DON008253,D01814,C010,2021-03-03,68800.0,Credit Card,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON008254,D00324,C021,2023-09-08,21300.0,Cash,0,Completed,Email,FY2023,Q3,September,2023
DON008255,D01161,C028,2024-08-28,94.4,Direct Debit,1,Completed,Direct Mail,FY2024,Q3,August,2024
